address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Рябинина,Екатеринбург,район Верх-Исетский,ул. Рябинина,"56.798395,60.513065",39.5,2712000,68658,56.798395,60.513065
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Рябинина,Екатеринбург,район Верх-Исетский,ул. Рябинина,"56.798595,60.513173",39.3,2716000,69109,56.798595,60.513173
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Рябинина,Екатеринбург,район Верх-Исетский,ул. Рябинина,"56.798395,60.513065",39.6,2700000,68181,56.798395,60.513065
Свердловская область;Екатеринбург;район Кировский;ул. Блюхера;д.49,район Кировский,ул. Блюхера,д.49,"56.854655,60.645741",37.0,2700000,72972,56.854655,60.645741
Свердловская область;Екатеринбург;район Октябрьский;Луганская ул.,Екатеринбург,район Октябрьский,Луганская ул.,"56.807962,60.638341",33.3,2700000,81056,56.807962,60.638341
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Данилы Зверева,район Кировский,Пионерский мкр,ул. Данилы Зверева,"56.863410,60.652391",41.1,2803000,68199,56.863410,60.652391
Свердловская область;Екатеринбург;район Чкаловский;Широкий пер.;д.2А,район Чкаловский,Широкий пер.,д.2А,"56.783041,60.651293",43.0,2838000,66000,56.783041,60.651293
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Менделеева;д.31,Пионерский мкр,ул. Менделеева,д.31,"56.864733,60.638572",34.0,2870000,84411,56.864733,60.638572
Свердловская область;Екатеринбург;район Чкаловский;Широкий пер.;д.2А,район Чкаловский,Широкий пер.,д.2А,"56.783041,60.651293",43.9,2870000,65375,56.783041,60.651293
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.783657,60.648834",41.1,2850000,69343,56.783657,60.648834
Свердловская область;Екатеринбург;район Верх-Исетский;Гурзуфская ул.;д.32,район Верх-Исетский,Гурзуфская ул.,д.32,"56.825799,60.576786",32.6,2900000,88957,56.825799,60.576786
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Данилы Зверева,район Кировский,Пионерский мкр,ул. Данилы Зверева,"56.863410,60.652391",41.0,2903000,70804,56.863410,60.652391
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.747185,60.565114",37.8,2970000,78571,56.747185,60.565114
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.747185,60.565114",37.7,2980000,79045,56.747185,60.565114
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Данилы Зверева,район Кировский,Пионерский мкр,ул. Данилы Зверева,"56.863410,60.652391",40.6,2987000,73571,56.863410,60.652391
Свердловская область;Екатеринбург;район Ленинский;ул. Чкалова;д.231,район Ленинский,ул. Чкалова,д.231,"56.786232,60.547366",53.7,3000000,55865,56.786232,60.547366
Свердловская область;Екатеринбург;район Чкаловский;Дорожная ул.;д.25,район Чкаловский,Дорожная ул.,д.25,"56.772759,60.589614",43.6,3000000,68807,56.772759,60.589614
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Солнечная,район Кировский,Пионерский мкр,ул. Солнечная,"56.853828,60.624094",38.3,3110000,81116,56.853828,60.624094
Свердловская область;Екатеринбург;район Верх-Исетский;Широкая Речка мкр;ул. Соболева;д.21к4,Широкая Речка мкр,ул. Соболева,д.21к4,"56.808354,60.515180",44.5,3100000,69662,56.808354,60.515180
