address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon
Москва;район Пресненский;ул. Пресненский Вал;д.16С3,район Пресненский,ул. Пресненский Вал,д.16С3,"55.767276,37.565461",70.0,23700000,338571,55.767276,37.565461
Москва;район Хамовники;ул. Хамовнический Вал;д.4,район Хамовники,ул. Хамовнический Вал,д.4,"55.716752,37.576780",59.0,23950000,405932,55.716752,37.576780
Москва;район Хамовники;пер. Померанцев;д.10-12,район Хамовники,пер. Померанцев,д.10-12,"55.739965,37.591090",61.0,25900000,424590,55.739965,37.591090
Москва;район Ломоносовский;Нахимовский просп.;д.73,район Ломоносовский,Нахимовский просп.,д.73,"55.682453,37.552373",110.0,25800000,234545,55.682453,37.552373
Москва;район Басманный;Нижняя Красносельская ул.;д.35С23,район Басманный,Нижняя Красносельская ул.,д.35С23,"55.775170,37.674022",57.8,26503050,458530,55.775170,37.674022
Москва;район Пресненский;пер. Красина;д.16С1,район Пресненский,пер. Красина,д.16С1,"55.767944,37.582781",59.0,26500000,449152,55.767944,37.582781
Москва;район Тропарево-Никулино;ул. Мичуринский проспект Олимпийская деревня;д.1к1,район Тропарево-Никулино,ул. Мичуринский проспект Олимпийская деревня,д.1к1,"55.679433,37.469638",85.0,26800000,315294,55.679433,37.469638
Москва;район Арбат;Смоленская наб.;д.2А,район Арбат,Смоленская наб.,д.2А,"55.747890,37.576951",70.0,26800000,382857,55.747890,37.576951
Москва;район Даниловский;ул. Серпуховский Вал;д.21к3,район Даниловский,ул. Серпуховский Вал,д.21к3,"55.710038,37.608940",85.0,27450000,322941,55.710038,37.608940
Москва;район Хорошевский;проезд Березовой Рощи;д.12,район Хорошевский,проезд Березовой Рощи,д.12,"55.791177,37.520411",82.0,28000000,341463,55.791177,37.520411
Москва;район Тверской;Тверская ул.;д.8К2,район Тверской,Тверская ул.,д.8К2,"55.762622,37.611113",54.0,28000000,518518,55.762622,37.611113
Москва;район Проспект Вернадского;ул. Удальцова;д.85К4,район Проспект Вернадского,ул. Удальцова,д.85К4,"55.680697,37.486715",113.0,28600000,253097,55.680697,37.486715
Москва;район Даниловский;ул. Серпуховский Вал;д.21к1,район Даниловский,ул. Серпуховский Вал,д.21к1,"55.710809,37.610404",78.0,28500000,365384,55.710809,37.610404
Москва;район Замоскворечье;Садовническая наб.;д.7,район Замоскворечье,Садовническая наб.,д.7,"55.746547,37.628038",58.9,28500000,483870,55.746547,37.628038
Москва;район Дорогомилово;Кутузовский просп.;д.4/2,район Дорогомилово,Кутузовский просп.,д.4/2,"55.750727,37.562272",64.0,28800000,450000,55.750727,37.562272
Москва;район Раменки;Минская ул.;д.1ГК1,район Раменки,Минская ул.,д.1ГК1,"55.713040,37.500953",70.0,29500000,421428,55.713040,37.500953
Москва;район Пресненский;ул. Пресненский Вал;д.8К3,район Пресненский,ул. Пресненский Вал,д.8К3,"55.764754,37.564599",59.2,14000000,236486,55.764754,37.564599
Москва;район Ростокино;просп. Мира;д.188Бк4,район Ростокино,просп. Мира,д.188Бк4,"55.834568,37.659622",109.0,15700000,144036,55.834568,37.659622
Москва;район Ростокино;просп. Мира;д.188Бк3,район Ростокино,просп. Мира,д.188Бк3,"55.835483,37.658338",97.2,16200000,166666,55.835483,37.658338
Москва;район Сокольники;ул. Барболина;д.8,район Сокольники,ул. Барболина,д.8,"55.786151,37.688611",75.0,17500000,233333,55.786151,37.688611
Москва;район Ростокино;просп. Мира;д.188Бк4,район Ростокино,просп. Мира,д.188Бк4,"55.834568,37.659622",128.1,18300000,142857,55.834568,37.659622
Москва;район Ростокино;просп. Мира;д.188Бк4,район Ростокино,просп. Мира,д.188Бк4,"55.834568,37.659622",140.0,19200000,137142,55.834568,37.659622
Москва;район Ростокино;просп. Мира;д.188Бк4,район Ростокино,просп. Мира,д.188Бк4,"55.834568,37.659622",144.1,20250000,140527,55.834568,37.659622
Москва;район Даниловский;ул. Серпуховский Вал;д.21к4,район Даниловский,ул. Серпуховский Вал,д.21к4,"55.710692,37.607448",85.0,32300000,380000,55.710692,37.607448
Москва;район Щукино;Авиационная ул.;д.79К1,район Щукино,Авиационная ул.,д.79К1,"55.806504,37.449866",118.0,40000000,338983,55.806504,37.449866
Москва;район Пресненский;наб. Пресненская;д.8с1,район Пресненский,наб. Пресненская,д.8с1,"55.747115,37.539078",200.0,81926520,409632,55.747115,37.539078
Москва;район Пресненский;наб. Пресненская;д.8с1,район Пресненский,наб. Пресненская,д.8с1,"55.747115,37.539078",223.1,105000000,470640,55.747115,37.539078
Москва;район Орехово-Борисово Северное;Домодедовская ул.;д.22К1,район Орехово-Борисово Северное,Домодедовская ул.,д.22К1,"55.611668,37.706910",65.0,10400000,160000,55.611668,37.706910
Москва;район Ростокино;просп. Мира;д.188Бк4,район Ростокино,просп. Мира,д.188Бк4,"55.834568,37.659622",96.9,15500000,159958,55.834568,37.659622
Москва;район Ростокино;просп. Мира;д.188Бк3,район Ростокино,просп. Мира,д.188Бк3,"55.835483,37.658338",109.0,15499000,142192,55.835483,37.658338
Москва;район Ростокино;просп. Мира;д.188Бк3,район Ростокино,просп. Мира,д.188Бк3,"55.835483,37.658338",109.9,15680000,142675,55.835483,37.658338
Москва;район Ростокино;просп. Мира;д.188Бк4,район Ростокино,просп. Мира,д.188Бк4,"55.834568,37.659622",96.9,15799000,163044,55.834568,37.659622
Москва;район Ростокино;просп. Мира;д.188Бк3,район Ростокино,просп. Мира,д.188Бк3,"55.835483,37.658338",108.5,16689000,153815,55.835483,37.658338
Москва;район Ростокино;просп. Мира;д.188Бк3,район Ростокино,просп. Мира,д.188Бк3,"55.835483,37.658338",94.2,17297000,183619,55.835483,37.658338
Москва;район Раменки;ул. Лобачевского;д.118к2,район Раменки,ул. Лобачевского,д.118к2,"55.694388,37.470554",100.7,18306910,181796,55.694388,37.470554
