address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon,is_correct,distr
Санкт-Петербург;район Василеостровский;бул. Вилькицкий,unknown,бул. Головнина, 10,"59.938681,30.196044",106.3,9668750,91000,59.938681,30.196044,1,"МО №10 ""Морской"""
Санкт-Петербург;район Адмиралтейский;наб. Реки Фонтанки;д.126,район Адмиралтейский,наб. Реки Фонтанки,д.126,"59.917948,30.305897",112.0,9700000,86607,59.917948,30.305897,1,"МО №5 ""Измайловское"""
Санкт-Петербург;район Приморский;Белоостровская ул.,unknown,Белоостровская ул., 8,"59.985548,30.324659",89.8,9775040,108817,59.985548,30.324659000000004,1,unknown
Санкт-Петербург;район Центральный;Загородный просп.;д.21-23,район Центральный,Загородный просп.,д.21-23,"59.925002,30.339009",94.0,9900000,105319,59.925002,30.339009000000004,1,"МО №82 ""Владимирский"""
Санкт-Петербург;район Адмиралтейский;Мясная ул.;д.19,район Адмиралтейский,Мясная ул.,д.19,"59.918846,30.280367",97.1,10000000,102986,59.918846,30.280367,1,"МО №1 ""Коломна"""
Санкт-Петербург;район Приморский;Белоостровская ул.,unknown,Белоостровская ул., 8,"59.985548,30.324659",91.6,10084837,110096,59.985548,30.324659000000004,1,unknown
Санкт-Петербург;район Московский;Кубинская ул.;д.82к1,район Московский,Кубинская ул.,д.82к1,"59.839550,30.301819",90.2,10174560,112800,59.83955,30.301819,1,"МО №46 ""Новоизмайловское"""
Санкт-Петербург;район Калининский;просп. Маршала Блюхера;д.4к1,район Калининский,просп. Маршала Блюхера,д.4к1,"59.988587,30.366421",98.5,10490823,106505,59.988587,30.366421000000006,1,"МО №22 ""Пискарёвка"""
Санкт-Петербург;район Калининский;просп. Маршала Блюхера;д.4к1,район Калининский,просп. Маршала Блюхера,д.4к1,"59.988587,30.366421",99.5,10545084,105980,59.988587,30.366421000000006,1,"МО №22 ""Пискарёвка"""
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.;д.43к3,район Колпинский,Загородная ул.,д.43к3,"59.773639,30.606257",47.5,3336142,70205,59.773639,30.606257,1,"МО ""г. Колпино"""
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,Муринская дор., 53,"60.033046,30.462219",36.5,3339750,91500,60.033046,30.462219,1,"МО №32 ""Полюстрово"""
Санкт-Петербург;район Кировский;просп. Маршала Жукова;д.72К4,район Кировский,просп. Маршала Жукова,д.72К4,"59.829821,30.197174",30.8,3300000,107142,59.829821,30.197174,1,"МО №26 ""Ульянка"""
Санкт-Петербург;район Красногвардейский;просп. Энергетиков;д.72К2,район Красногвардейский,просп. Энергетиков,д.72К2,"59.972199,30.432640",30.7,3300000,107491,59.972199,30.432640000000006,1,"МО №32 ""Полюстрово"""
Санкт-Петербург;район Красногвардейский;ул. Лагоды,unknown,ул. Лагоды, 3,"59.956635,30.449715",36.8,3359117,91404,59.956635,30.449715,1,Санкт-Петербург
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.,пос. Парголово,Заречная ул., 10,"60.072495,30.315738",38.4,3381840,88000,60.072495,30.315738,1,"МО ""п. Парголово"""
Санкт-Петербург;район Красносельский;Петергофское ш.;д.86к3,район Красносельский,Петергофское ш.,д.86к3,"59.847792,30.105438",34.2,3371396,98550,59.84779200000001,30.105438,1,"МО №39 ""Сосновая Поляна"""
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.,пос. Парголово,Заречная ул., 10,"60.072495,30.315738",38.4,3381840,88000,60.072495,30.315738,1,"МО ""п. Парголово"""
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,Муринская дор., 53,"60.033046,30.462219",36.8,3385600,92000,60.033046,30.462219,1,"МО №32 ""Полюстрово"""
Санкт-Петербург;район Красногвардейский;ул. Лагоды,unknown,ул. Лагоды, 3,"59.956635,30.449715",35.0,3382973,96601,59.956635,30.449715,1,Санкт-Петербург
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,Муринская дор., 53,"60.033046,30.462219",36.5,3358000,92000,60.033046,30.462219,1,"МО №32 ""Полюстрово"""
Санкт-Петербург;район Приморский;наб. Реки Каменки;д.7к2,район Приморский,наб. Реки Каменки,д.7к2,"60.057087,30.277806",34.2,3370410,98549,60.057087,30.277806,1,"МО №17 ""Шувалово-Озерки"""
Санкт-Петербург;район Красногвардейский;Львовская ул.,unknown,Львовская ул., 21,"59.970630,30.419310",41.7,3361140,80680,59.97063000000001,30.41931,1,"МО ""п. Стрельна"""
Санкт-Петербург;Павловск;район Пушкинский;Слуцкая ул.,Павловск,Слуцкая ул., дом 7,"59.689811,30.428530",37.6,3358000,89308,59.689811,30.42853,1,"МО ""г. Павловск"""
Санкт-Петербург;район Центральный;ул. Рубинштейна;д.40/11,район Центральный,ул. Рубинштейна,д.40/11,"59.926729,30.342800",327.0,52000000,159021,59.926729,30.3428,1,"МО №82 ""Владимирский"""
Санкт-Петербург;район Василеостровский;13-я Васильевского острова линия;д.12,район Василеостровский,13-я Васильевского острова линия,д.12,"59.935764,30.276495",297.9,52750000,177072,59.935764,30.276495,1,МО №7
Санкт-Петербург;район Центральный;Невский просп.;д.153,район Центральный,Невский просп.,д.153,"59.925173,30.380196",488.4,53400000,109336,59.925173,30.380196,1,"МО №81 ""Лиговка-Ямская"""
Санкт-Петербург;район Приморский;Сестрорецкая ул.;д.6,район Приморский,Сестрорецкая ул.,д.6,"59.986623,30.289889",414.0,53820000,130000,59.986623,30.289889,1,"МО №66 ""Чёрная речка"""
Санкт-Петербург;район Московский;ул. Ленсовета;д.3,район Московский,ул. Ленсовета,д.3,"59.860328,30.328238",250.0,55000000,220000,59.860328,30.328238,1,"МО №44 ""Московская застава"""
Санкт-Петербург;район Василеостровский;4-я Васильевского острова линия;д.41,район Василеостровский,4-я Васильевского острова линия,д.41,"59.945851,30.279298",325.0,55000000,169230,59.945851,30.279298,1,unknown
Санкт-Петербург;район Петроградский;Ждановская ул.;д.45,район Петроградский,Ждановская ул.,д.45,"59.962719,30.267485",258.0,55599000,215500,59.96271899999999,30.267485,1,"МО №62 ""Петровский"""
Санкт-Петербург;район Приморский;3-я 2-й половины линия;д.22к3,район Приморский,3-я 2-й половины линия,д.22к3,"60.020759,30.284185",204.0,56000000,274509,60.020759,30.284185,1,"МО №70 ""Коломяги"""
Санкт-Петербург;район Калининский;ул. Жукова;д.1,район Калининский,ул. Жукова,д.1,"59.962453,30.405017",306.1,56630000,185004,59.962453,30.405017,1,"МО №20 ""Финляндский"""
Санкт-Петербург;район Московский;Киевская ул.;д.3,район Московский,Киевская ул.,д.3,"59.902298,30.320899",323.0,56846000,175993,59.902298,30.320899,1,"МО №44 ""Московская застава"""
Санкт-Петербург;район Калининский;ул. Жукова;д.1,район Калининский,ул. Жукова,д.1,"59.962453,30.405017",306.1,56628000,184998,59.962453,30.405017,1,"МО №20 ""Финляндский"""
Санкт-Петербург;район Калининский;ул. Жукова;д.1,район Калининский,ул. Жукова,д.1,"59.962453,30.405017",306.1,56628000,184998,59.962453,30.405017,1,"МО №20 ""Финляндский"""
Санкт-Петербург;район Калининский;ул. Жукова;д.3,район Калининский,ул. Жукова,д.3,"59.962980,30.402771",306.0,56600000,184967,59.96298,30.402771,1,"МО №20 ""Финляндский"""
Санкт-Петербург;район Приморский;Парголовский пер.;д.8,район Приморский,Парголовский пер.,д.8,"60.019599,30.291398",631.0,60000000,95087,60.019599,30.291398,1,"МО №70 ""Коломяги"""
Санкт-Петербург;район Приморский;Ушаковская наб.;д.3к1,район Приморский,Ушаковская наб.,д.3к1,"59.981798,30.314646",201.0,59740000,297213,59.981798,30.314646000000003,1,"МО №66 ""Чёрная речка"""
Санкт-Петербург;район Центральный;Большая Конюшенная ул.;д.17,район Центральный,Большая Конюшенная ул.,д.17,"59.938784,30.323126",235.0,60000000,255319,59.938784,30.323126,1,"МО №77 ""Дворцовый"""
Санкт-Петербург;район Центральный;ул. Чайковского;д.83/7,район Центральный,ул. Чайковского,д.83/7,"59.946189,30.367090",278.0,60000000,215827,59.946189,30.36709,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Центральный;Шпалерная ул.;д.34Б,район Центральный,Шпалерная ул.,д.34Б,"59.949163,30.356975",249.7,60000000,240288,59.949163,30.356975,1,"МО №79 ""Литейный"""
Санкт-Петербург;район Центральный;наб. Реки Фонтанки;д.54,район Центральный,наб. Реки Фонтанки,д.54,"59.929831,30.340410",290.0,63000000,217241,59.92983100000001,30.34041,1,"МО №82 ""Владимирский"""
Санкт-Петербург;район Петроградский;Каменноостровский просп.;д.26-28,район Петроградский,Каменноостровский просп.,д.26-28,"59.962845,30.313901",296.0,63000000,212837,59.962845,30.313901,1,"МО №59 ""Кронверкское"""
Санкт-Петербург;район Центральный;Очаковская ул.;д.5,район Центральный,Очаковская ул.,д.5,"59.945252,30.385218",290.0,63000000,217241,59.945252,30.385218,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Центральный;Лиговский просп.;д.44,район Центральный,Лиговский просп.,д.44,"59.926138,30.358987",650.0,64190000,98753,59.926138,30.358987,1,"МО №81 ""Лиговка-Ямская"""
Санкт-Петербург;район Адмиралтейский;наб. Крюкова Канала;д.4,район Адмиралтейский,наб. Крюкова Канала,д.4,"59.927455,30.294497",180.0,65000000,361111,59.927455,30.294497,1,"МО №3 ""Адмиралтейский"""
Санкт-Петербург;район Приморский;Парголовский пер.;д.8,район Приморский,Парголовский пер.,д.8,"60.019599,30.291398",631.0,65000000,103011,60.019599,30.291398,1,"МО №70 ""Коломяги"""
Санкт-Петербург;район Василеостровский;4-я Васильевского острова линия;д.41,район Василеостровский,4-я Васильевского острова линия,д.41,"59.945851,30.279298",368.0,65000000,176630,59.945851,30.279298,1,"МО №8 ""Васильевский"""
Санкт-Петербург;район Московский;Кубинская ул.,unknown,Кубинская ул., 82,"59.841908,30.302899",57.9,6838209,118165,59.841908,30.302899,1,"МО №46 ""Новоизмайловское"""
Санкт-Петербург;район Красносельский;Петергофское ш.,unknown,Петергофское ш., 76 корпус 17,"59.842993,30.114456",78.7,6875464,87385,59.84299300000001,30.114456,1,"МО №39 ""Сосновая Поляна"""
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский;д.13к2,район Пушкинский,просп. Старорусский,д.13к2,"59.805052,30.355789",76.4,6816023,89250,59.805052,30.355789,1,"МО №69 ""Юнтолово"""
Санкт-Петербург;район Московский;проезд Дизельный,unknown,Московское ш., 19,"59.820418,30.340689",81.6,6891820,84500,59.820418,30.340689,1,"МО №48 ""Звездное"""
Санкт-Петербург;Пушкин;район Пушкинский;Малиновская ул.;д.11,район Пушкинский,Малиновская ул.,д.11,"59.697701,30.421151",75.0,6800000,90666,59.697701,30.421151,1,"МО ""г. Пушкин"""
Санкт-Петербург;район Приморский;ул. Щербакова;д.4/18,район Приморский,ул. Щербакова,д.4/18,"60.028681,30.300597",72.6,6850000,94352,60.02868100000001,30.300597,1,"МО №70 ""Коломяги"""
Санкт-Петербург;район Московский;Московский просп.;д.86А,район Московский,Московский просп.,д.86А,"59.903300,30.319210",46.6,6800000,145922,59.9033,30.31921,1,"МО №44 ""Московская застава"""
Санкт-Петербург;Пушкин;район Пушкинский;Гусарская ул.,Пушкин,ул. Ломоносова, 29,"59.695873,30.409927",76.2,6938788,91120,59.695873,30.409927000000003,1,"МО ""п. Парголово"""
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",69.6,6924550,99490,60.072812,30.320755,1,"МО ""п. Парголово"""
Санкт-Петербург;Павловск;район Пушкинский;Слуцкая ул.,Павловск,Слуцкая ул., 11а,"59.689415,30.428229",84.7,6948000,82069,59.689415,30.428229,1,"МО ""г. Колпино"""
Санкт-Петербург;район Приморский;наб. Реки Каменки;д.7к2,район Приморский,наб. Реки Каменки,д.7к2,"60.057087,30.277806",72.7,6995429,96209,60.057087,30.277806,1,"МО №17 ""Шувалово-Озерки"""
Санкт-Петербург;район Красносельский;Петергофское ш.,unknown,Петергофское ш., 76 корпус 17,"59.842993,30.114456",93.2,6996415,75052,59.84299300000001,30.114456,1,"МО №39 ""Сосновая Поляна"""
Санкт-Петербург;район Приморский;Белоостровская ул.,unknown,Белоостровская ул., 8,"59.985548,30.324659",61.4,6997721,114006,59.985548,30.324659000000004,1,unknown
Санкт-Петербург;район Василеостровский;Наличная ул.;д.45К1,район Василеостровский,Наличная ул.,д.45К1,"59.944310,30.231489",60.6,6990000,115346,59.94431,30.231489,1,"МО №10 ""Морской"""
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Переведенская;д.8с1,Пулковское тер.,ул. Переведенская,д.8с1,"59.756469,30.370962",85.0,6990000,82235,59.756469,30.370962,1,"МО ""п. Шушары"""
Санкт-Петербург;район Красногвардейский;Ленская ул.;д.10К2,район Красногвардейский,Ленская ул.,д.10К2,"59.941389,30.494786",72.5,6950000,95862,59.941389,30.494786,1,"МО №35 ""Пороховые"""
Санкт-Петербург;район Василеостровский;Наличная ул.;д.36К5,район Василеостровский,Наличная ул.,д.36К5,"59.947284,30.224276",60.0,6990000,116500,59.947284,30.224276,1,"МО №10 ""Морской"""
Санкт-Петербург;район Приморский;ш. Суздальское;д.34,район Приморский,ш. Суздальское,д.34,"60.056973,30.268407",87.2,7045760,80800,60.056973,30.268407,1,"МО №70 ""Коломяги"""
Санкт-Петербург;район Приморский;наб. Реки Каменки;д.7к2,район Приморский,наб. Реки Каменки,д.7к2,"60.057087,30.277806",74.3,7030936,94679,60.057087,30.277806,1,"МО №17 ""Шувалово-Озерки"""
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,ул. Савиной, 1 корпус 4,"59.962047,30.259241",203.5,45369350,222945,59.962047,30.259241,1,"МО №62 ""Петровский"""
Санкт-Петербург;район Петроградский;ул. Большая Зеленина,unknown,Барочная ул., 4аш,"59.965162,30.284795",168.1,45296861,269463,59.965162,30.284795000000006,1,пгт Рощино
Санкт-Петербург;район Выборгский;Большой Сампсониевский просп.;д.4-6,район Выборгский,Большой Сампсониевский просп.,д.4-6,"59.957372,30.343851",196.0,45000000,229591,59.957372,30.343851,1,"МО №12 ""Сампсониевское"""
Санкт-Петербург;район Василеостровский;20-я Васильевского острова линия;д.9,район Василеостровский,20-я Васильевского острова линия,д.9,"59.932314,30.268829",247.2,45610244,184499,59.932314,30.268829,1,МО №7
Санкт-Петербург;район Центральный;Смольный просп.;д.17,район Центральный,Смольный просп.,д.17,"59.943972,30.396590",215.2,46293824,215120,59.943972,30.396590000000003,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,ул. Савиной, 1 корпус 4,"59.962548,30.259272",175.9,46261700,263000,59.962548,30.259272,1,"МО №62 ""Петровский"""
Санкт-Петербург;район Выборгский;Институтский просп.,unknown,Институтский пр., 16/2,"60.002421,30.346369",163.0,46523778,285421,60.002421,30.346369,1,"МО №13 ""Светлановское"""
Санкт-Петербург;район Центральный;пер. Басков;д.2,район Центральный,пер. Басков,д.2,"59.939848,30.352916",170.2,46878186,275430,59.939848,30.352916,1,"МО №79 ""Литейный"""
Санкт-Петербург;район Петроградский;проезд Петровская коса,unknown,Петровская коса, 7/2,"59.962021,30.244503",177.1,47841403,270122,59.96202099999999,30.244503,1,"МО №62 ""Петровский"""
Санкт-Петербург;район Центральный;пер. Басков;д.2,район Центральный,пер. Басков,д.2,"59.939848,30.352916",163.3,47975907,293790,59.939848,30.352916,1,"МО №79 ""Литейный"""
Санкт-Петербург;район Центральный;пер. Басков;д.2,район Центральный,пер. Басков,д.2,"59.939848,30.352916",170.0,48383700,284610,59.939848,30.352916,1,"МО №79 ""Литейный"""
Санкт-Петербург;район Петроградский;проезд Петровская коса,unknown,Петровская коса, 7/2,"59.962021,30.244503",184.1,49077547,266595,59.96202099999999,30.244503,1,unknown
Санкт-Петербург;район Петроградский;Большая Посадская ул.;д.6,район Петроградский,Большая Посадская ул.,д.6,"59.958224,30.322210",167.0,49000000,293413,59.958224,30.32221,1,"МО №60 ""Посадский"""
Санкт-Петербург;район Петроградский;Песочная наб.;д.40,район Петроградский,Песочная наб.,д.40,"59.967660,30.285406",180.0,50000000,277777,59.96766,30.285406,1,"МО №63 ""Чкаловское"""
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,ул. Савиной, 1 корпус 4,"59.962548,30.259272",180.1,50979620,283062,59.962548,30.259272,1,"МО №62 ""Петровский"""
Санкт-Петербург;район Центральный;Смольный просп.;д.17,район Центральный,Смольный просп.,д.17,"59.943972,30.396590",196.8,51498624,261679,59.943972,30.396590000000003,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Приморский;Приморский просп.;д.62к1,район Приморский,Приморский просп.,д.62к1,"59.982110,30.224222",162.8,51282000,315000,59.98211,30.224222,1,МО №65
Санкт-Петербург;район Петроградский;проезд Петровская коса,unknown,Петровская коса, 7/2,"59.962021,30.244503",198.5,52855339,266300,59.96202099999999,30.244503,1,"МО №62 ""Петровский"""
Санкт-Петербург;район Василеостровский;наб. Лейтенанта Шмидта;д.21,район Василеостровский,наб. Лейтенанта Шмидта,д.21,"59.934141,30.277160",177.2,52760000,297742,59.934141,30.27716,1,МО №7
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,Петровский пр., 9-11,"59.962974,30.260694",168.1,53788800,319980,59.962974,30.260694,1,"МО №62 ""Петровский"""
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,ул. Савиной, 1 корпус 4,"59.962548,30.259272",189.5,53625670,282985,59.962548,30.259272,1,"МО №62 ""Петровский"""
Санкт-Петербург;район Центральный;пер. Басков;д.2,район Центральный,пер. Басков,д.2,"59.939848,30.352916",157.0,54053530,344290,59.939848,30.352916,1,"МО №79 ""Литейный"""
Санкт-Петербург;район Приморский;1-я Никитинская ул.;д.30,район Приморский,1-я Никитинская ул.,д.30,"60.017715,30.289332",107.0,12300000,114953,60.017715,30.289332,1,"МО №70 ""Коломяги"""
Санкт-Петербург;район Невский;Дальневосточный просп.;д.12к2,район Невский,Дальневосточный просп.,д.12к2,"59.914696,30.440096",105.0,15618048,148800,59.914696,30.440096,1,"МО №57 ""Правобережный"""
Санкт-Петербург;район Василеостровский;26-я В.О. линия;д.15,район Василеостровский,26-я В.О. линия,д.15,"59.932770,30.255807",83.7,20500000,244922,59.93277,30.255807,1,unknown
Санкт-Петербург;Пушкин;район Пушкинский;Песочная ул.;д.4,район Пушкинский,Песочная ул.,д.4,"59.728361,30.398890",121.0,21800000,180165,59.728361,30.39889,1,"МО ""п. Парголово"""
Санкт-Петербург;район Петроградский;Морской просп.;д.29,район Петроградский,Морской просп.,д.29,"59.971834,30.263559",108.1,43185950,399500,59.971834,30.263559000000004,1,"МО №63 ""Чкаловское"""
Санкт-Петербург;район Центральный;Смольная наб.;д.12,район Центральный,Смольная наб.,д.12,"59.953849,30.394453",130.0,45000000,346153,59.953849,30.394453,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Центральный;Парадная ул.;д.3к2,район Центральный,Парадная ул.,д.3к2,"59.940776,30.369471",115.0,49000000,426086,59.940776,30.369471,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Кировский;ул. Лени Голикова;д.23К4,район Кировский,ул. Лени Голикова,д.23К4,"59.843796,30.226773",42.0,3750000,89285,59.843796,30.226773,1,"МО №27 ""Дачное"""
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,Пискарёвский пр., 145к3,"60.002284,30.449307",52.0,4395690,84532,60.002284,30.449307,1,"МО №32 ""Полюстрово"""
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.,Колпино,ул. Севастьянова, 28,"59.773485,30.604516",62.4,4438649,71155,59.773485,30.604516,1,"МО ""г. Колпино"""
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.;д.43к3,район Колпинский,Загородная ул.,д.43к3,"59.773639,30.606257",62.5,4445764,71154,59.773639,30.606257,1,"МО ""г. Колпино"""
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,Пискарёвский пр., 145к3,"60.002284,30.449307",52.2,4406675,84419,60.002284,30.449307,1,"МО №32 ""Полюстрово"""
Санкт-Петербург;Ломоносов;район Петродворцовый;Красноармейская ул.;д.35а,район Петродворцовый,Красноармейская ул.,д.35а,"59.905732,29.782098",55.9,4450000,79606,59.90573199999999,29.782098,1,"МО ""г. Ломоносов"""
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.;д.43к3,район Колпинский,Загородная ул.,д.43к3,"59.773639,30.606257",64.0,4551074,71155,59.773639,30.606257,1,"МО ""г. Колпино"""
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.,Колпино,ул. Севастьянова, 28,"59.773639,30.606257",64.6,4629447,71630,59.773639,30.606257,1,"МО ""г. Колпино"""
Санкт-Петербург;район Красносельский;2-я Комсомольская ул.;д.21К2,район Красносельский,2-я Комсомольская ул.,д.21К2,"59.839145,30.142538",77.3,4600000,59508,59.839145,30.142538,1,"МО №39 ""Сосновая Поляна"""
Санкт-Петербург;район Кировский;ул. Генерала Симоняка;д.23,район Кировский,ул. Генерала Симоняка,д.23,"59.826167,30.204064",63.6,4750000,74685,59.82616700000001,30.204064,1,"МО №26 ""Ульянка"""
Санкт-Петербург;район Красносельский;Авангардная ул.;д.27,район Красносельский,Авангардная ул.,д.27,"59.834162,30.181839",60.0,4800000,80000,59.834162,30.181839,1,"МО №40 ""Урицк"""
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Ростовская,район Пушкинский,Ростовская ул., 26 корпус 1,"59.745376,30.476833",68.4,4936314,72200,59.745376,30.476833000000006,1,"МО ""п. Шушары"""
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.;д.43к3,район Колпинский,Загородная ул.,д.43к3,"59.773485,30.604516",69.1,4916811,71155,59.773485,30.604516,1,"МО ""г. Колпино"""
Санкт-Петербург;район Выборгский;просп. Просвещения;д.43,район Выборгский,просп. Просвещения,д.43,"60.046203,30.363084",118.3,10600000,89602,60.04620300000001,30.363084000000004,1,МО №15
Санкт-Петербург;район Приморский;Студенческая ул.,unknown,Студенческая ул., 6,"59.994677,30.323199",85.3,10714579,125639,59.994677,30.323199,1,"МО №66 ""Чёрная речка"""
Санкт-Петербург;район Красносельский;бул. Балтийский;д.4,район Красносельский,бул. Балтийский,д.4,"59.868984,30.155707",96.2,10822500,112500,59.868984,30.155707,1,"МО №38 ""Южно-Приморский"""
Санкт-Петербург;район Приморский;просп. Королева;д.20к1,район Приморский,просп. Королева,д.20к1,"60.011756,30.274025",81.6,10950000,134191,60.01175600000001,30.274025,1,"МО №68 ""Озеро Долгое"""
Санкт-Петербург;район Выборгский;просп. Просвещения;д.43,район Выборгский,просп. Просвещения,д.43,"60.046203,30.363084",117.7,11000000,93457,60.04620300000001,30.363084000000004,1,МО №15
Санкт-Петербург;район Невский;Общественный пер.;д.5,район Невский,Общественный пер.,д.5,"59.902885,30.426796",88.8,11185343,125961,59.902885,30.426796000000003,1,"МО №49 ""Невская застава"""
Санкт-Петербург;район Калининский;Политехническая ул.;д.17К3,район Калининский,Политехническая ул.,д.17К3,"59.998814,30.368087",97.0,11480000,118350,59.998814,30.368087,1,"МО №19 ""Академическое"""
Санкт-Петербург;район Центральный;Большая Московская ул.;д.5,район Центральный,Большая Московская ул.,д.5,"59.926395,30.347031",75.8,11500000,151715,59.92639499999999,30.347031,1,"МО №82 ""Владимирский"""
Санкт-Петербург;район Василеостровский;24-я Васильевского острова линия;д.29,район Василеостровский,24-я Васильевского острова линия,д.29,"59.939203,30.253095",88.6,11584000,130744,59.939203000000006,30.253095,1,unknown
Санкт-Петербург;район Василеостровский;24-я Васильевского острова линия;д.29,район Василеостровский,24-я Васильевского острова линия,д.29,"59.939203,30.253095",88.6,11611000,131049,59.939203000000006,30.253095,1,unknown
Санкт-Петербург;район Центральный;Тульская ул.;д.9,район Центральный,Тульская ул.,д.9,"59.942989,30.390707",106.0,11800000,111320,59.942989,30.390707,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Красногвардейский;Магнитогорская ул.,unknown,Магнитогорская ул., 11,"59.935875,30.419792",95.2,12019240,126199,59.935875,30.419792,1,"МО №33 ""Большая Охта"""
Санкт-Петербург;район Кировский;Ленинский просп.;д.114,район Кировский,Ленинский просп.,д.114,"59.852447,30.242934",86.0,12300000,143023,59.852447,30.242934,1,"МО №27 ""Дачное"""
Санкт-Петербург;район Василеостровский;24-я Васильевского острова линия;д.29,район Василеостровский,24-я Васильевского острова линия,д.29,"59.939203,30.253095",88.6,12614850,142379,59.939203000000006,30.253095,1,unknown
Санкт-Петербург;район Невский;просп. Обуховской обороны;д.138к2,район Невский,просп. Обуховской обороны,д.138к2,"59.845785,30.484715",110.0,12500000,113636,59.845785,30.484715,1,"МО №52 ""Рыбацкое"""
Санкт-Петербург;район Приморский;Комендантский просп.;д.28К1,район Приморский,Комендантский просп.,д.28К1,"60.014005,30.250516",115.1,12500000,108601,60.014005,30.250516,1,"МО №68 ""Озеро Долгое"""
Санкт-Петербург;район Василеостровский;24-я Васильевского острова линия;д.29,район Василеостровский,24-я Васильевского острова линия,д.29,"59.939203,30.253095",88.6,12687600,143200,59.939203000000006,30.253095,1,unknown
Санкт-Петербург;район Московский;Звездная ул.;д.11к1,район Московский,Звездная ул.,д.11к1,"59.834460,30.362033",110.0,12674000,115218,59.83446,30.362033,1,"МО №45 ""Гагаринское"""
Санкт-Петербург;район Центральный;ул. Чайковского;д.39,район Центральный,ул. Чайковского,д.39,"59.946302,30.354343",82.0,12690000,154756,59.946302,30.354343,1,"МО №79 ""Литейный"""
Санкт-Петербург;район Центральный;Таврическая ул.;д.7,район Центральный,Таврическая ул.,д.7,"59.941885,30.378355",84.0,12700000,151190,59.941885,30.378355,1,unknown
Санкт-Петербург;район Выборгский;Шувалово тер.;ул. Береговая;д.18к3,Шувалово тер.,ул. Береговая,д.18к3,"60.059360,30.289233",106.5,12900000,121126,60.05936,30.289233000000007,1,"МО №17 ""Шувалово-Озерки"""
Санкт-Петербург;район Кировский;просп. Ветеранов;д.75к1,район Кировский,просп. Ветеранов,д.75к1,"59.837729,30.229297",90.3,12900000,142857,59.837729,30.229297,1,"МО №27 ""Дачное"""
Санкт-Петербург;район Приморский;ул. Репищева;д.7,район Приморский,ул. Репищева,д.7,"60.019936,30.281157",109.0,12900000,118348,60.019936,30.281157,1,"МО №70 ""Коломяги"""
Санкт-Петербург;район Московский;Пулковское ш.,unknown,Дунайский пр., 7 корпус 7А,"59.826345,30.334398",91.0,12900000,141758,59.826345,30.334398,1,"МО №48 ""Звездное"""
Санкт-Петербург;район Василеостровский;Капитанская ул.;д.4,район Василеостровский,Капитанская ул.,д.4,"59.954773,30.214808",79.0,12900000,163291,59.954773,30.214808,1,"МО №11 ""Остров Декабристов"""
Санкт-Петербург;район Московский;Московское ш.,unknown,Московское ш., 3к4,"59.833545,30.332828",49.8,6324600,127000,59.833545,30.332828000000006,1,unknown
Санкт-Петербург;район Василеостровский;Наличная ул.;д.36К4,район Василеостровский,Наличная ул.,д.36К4,"59.946243,30.224150",62.2,6350000,102090,59.946243,30.22415,1,"МО №10 ""Морской"""
Санкт-Петербург;район Фрунзенский;Бухарестская ул.;д.33К1,район Фрунзенский,Бухарестская ул.,д.33К1,"59.864674,30.385712",59.6,6400000,107382,59.864674,30.385712,1,"МО №73 ""Купчино"""
Санкт-Петербург;пос. Шушары;район Пушкинский;Пушкинская ул.;д.44,район Пушкинский,Пушкинская ул.,д.44,"59.805061,30.376558",76.0,6490000,85394,59.805061,30.376558000000006,1,"МО ""п. Шушары"""
