address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon,is_correct
Москва;район Академический;Большая Черемушкинская ул.;д.24к1,район Академический,Большая Черемушкинская ул.,д.24к1,"55.681163,37.587308",75.0,16900000,225333,55.681163,37.587308,1
Москва;район Вешняки;Вешняковская ул.;д.18к1,район Вешняки,Вешняковская ул.,д.18к1,"55.723607,37.824032",85.2,16907000,198438,55.723606999999994,37.824032,1
Москва;район Южное Бутово;ул. Поляны;д.5,район Южное Бутово,ул. Поляны,д.5,"55.557592,37.554690",66.5,9262000,139278,55.55759200000001,37.55469,1
Москва;район Южное Бутово;ул. Поляны;д.5,район Южное Бутово,ул. Поляны,д.5,"55.557592,37.554690",76.8,9686000,126119,55.55759200000001,37.55469,1
Москва;район Дмитровский;Дмитровское ш.;д.107к3А,район Дмитровский,Дмитровское ш.,д.107к3А,"55.879349,37.541440",41.0,5986000,146000,55.879349,37.54144,1
Москва;район Северный;Дмитровское ш.;д.124А,район Северный,Дмитровское ш.,д.124А,"55.924845,37.548546",45.1,6488640,144000,55.924845,37.548546,1
Москва;район Вешняки;Вешняковская ул.;д.18к1,район Вешняки,Вешняковская ул.,д.18к1,"55.723607,37.824032",36.5,7117000,194986,55.723606999999994,37.824032,1
Москва;район Митино;Муравская ул.;д.42к2,район Митино,Муравская ул.,д.42к2,"55.859610,37.372422",40.0,8100000,202500,55.859609999999996,37.372422,1
Москва;район Кунцево;Ярцевская ул.;д.33к2,район Кунцево,Ярцевская ул.,д.33к2,"55.744267,37.415029",41.0,9100000,221951,55.744267,37.415029,1
Москва;район Раменки;Мосфильмовская ул.;д.88к2с4,район Раменки,Мосфильмовская ул.,д.88к2с4,"55.704093,37.493156",48.1,18000000,374220,55.70409300000001,37.493156,1
Москва;район Даниловский;ул. Серпуховский Вал;д.21к4,район Даниловский,ул. Серпуховский Вал,д.21к4,"55.710692,37.607448",58.0,20300000,350000,55.710692,37.607448,1
Москва;район Северный;Дмитровское ш.;д.124А,район Северный,Дмитровское ш.,д.124А,"55.924845,37.548546",44.4,6563800,148000,55.924845,37.548546,1
Москва;район Строгино;ул. Исаковского;д.28К1,район Строгино,ул. Исаковского,д.28К1,"55.807476,37.416889",32.2,6690000,207763,55.807476,37.416889000000005,1
Москва;район Марфино;Гостиничный проезд;д.2,район Марфино,Гостиничный проезд,д.2,"55.841362,37.579322",37.4,6990000,186898,55.841362,37.579322,1
Москва;район Черемушки;ул. Цюрупы;д.16К2,район Черемушки,ул. Цюрупы,д.16К2,"55.668625,37.572378",33.0,7500000,227272,55.668625,37.572378,1
Москва;район Дмитровский;Дмитровское ш.;д.107к2Б,район Дмитровский,Дмитровское ш.,д.107к2Б,"55.880717,37.542141",44.0,8066000,183318,55.880717000000004,37.542141,1
Москва;район Соколиная гора;просп. Буденного;д.51к6,район Соколиная гора,просп. Буденного,д.51к6,"55.758965,37.739141",40.3,9546000,236873,55.758965,37.739141,1
Москва;район Соколиная гора;просп. Буденного;д.51к4,район Соколиная гора,просп. Буденного,д.51к4,"55.759689,37.738477",40.7,9641000,236879,55.759689,37.738477,1
Москва;район Даниловский;ул. Архитектора Щусева;д.2к3,район Даниловский,ул. Архитектора Щусева,д.2к3,"55.700613,37.633634",43.0,10100000,234883,55.700613,37.633634,1
Москва;район Савеловский;4-й Вятский пер.;д.35,район Савеловский,4-й Вятский пер.,д.35,"55.800119,37.571327",44.0,12400000,281818,55.800118999999995,37.571327000000004,1
Москва;район Тверской;2-я Брестская ул.;д.6,район Тверской,2-я Брестская ул.,д.6,"55.770811,37.591189",37.0,16000000,432432,55.770811,37.591189,1
Москва;район Пресненский;2-я Черногрязская ул.;д.6к3,район Пресненский,2-я Черногрязская ул.,д.6к3,"55.762247,37.549040",46.0,18500000,402173,55.762246999999995,37.549040000000005,1
Москва;район Пресненский;2-я Черногрязская ул.;д.6к1,район Пресненский,2-я Черногрязская ул.,д.6к1,"55.761249,37.547153",48.0,25000000,520833,55.761249,37.547153,1
Москва;район Якиманка;3-й Кадашевский пер.;д.7-9С1,район Якиманка,3-й Кадашевский пер.,д.7-9С1,"55.741678,37.623196",68.0,33400000,491176,55.741678,37.623196,1
Москва;район Останкинский;Березовая аллея;д.19Ас1,район Останкинский,Березовая аллея,д.19Ас1,"55.848973,37.620501",24.0,3550000,147916,55.848973,37.620501000000004,1
Москва;район Выхино-Жулебино;Ферганский проезд;д.10К2,район Выхино-Жулебино,Ферганский проезд,д.10К2,"55.696864,37.820160",32.0,5600000,175000,55.696864,37.820159999999994,1
Москва;район Соколиная гора;просп. Буденного;д.51к1,район Соколиная гора,просп. Буденного,д.51к1,"55.760449,37.737767",44.5,6094000,136943,55.760449,37.737767,1
Москва;район Даниловский;2-й Павелецкий проезд;д.4К2,район Даниловский,2-й Павелецкий проезд,д.4К2,"55.714364,37.642824",43.0,8200000,190697,55.714364,37.642824,1
Москва;район Некрасовка;ул. Липчанского;д.6,район Некрасовка,ул. Липчанского,д.6,"55.704331,37.937498",62.1,8192000,131916,55.704331,37.937498,1
Москва;район Некрасовка;ул. Липчанского;д.6,район Некрасовка,ул. Липчанского,д.6,"55.704331,37.937498",63.9,8192000,128200,55.704331,37.937498,1
Москва;район Некрасовка;ул. Липчанского;д.6,район Некрасовка,ул. Липчанского,д.6,"55.704331,37.937498",63.9,8192000,128200,55.704331,37.937498,1
Москва;район Некрасовка;ул. Липчанского;д.4,район Некрасовка,ул. Липчанского,д.4,"55.704266,37.935819",63.9,8192000,128200,55.704266000000004,37.935819,1
Москва;район Хорошево-Мневники;просп. Маршала Жукова;д.39Ак1,район Хорошево-Мневники,просп. Маршала Жукова,д.39Ак1,"55.774986,37.471514",36.1,8194736,227000,55.774986,37.471514,1
Москва;район Некрасовка;ул. Недорубова;д.11,район Некрасовка,ул. Недорубова,д.11,"55.702551,37.933303",63.8,8192000,128401,55.702551,37.933303,1
Москва;район Коптево;Коптевская ул.;д.28к2,район Коптево,Коптевская ул.,д.28к2,"55.835786,37.523609",55.5,8150000,146846,55.835786,37.523609,1
Москва;район Орехово-Борисово Южное;Гурьевский проезд;д.27К2,район Орехово-Борисово Южное,Гурьевский проезд,д.27К2,"55.609253,37.755751",51.3,8200000,159844,55.609253,37.755751000000004,1
